Tag: blank_modifier, Categories: 2
Tag: shipsize_crystal_ship_small_red_elite_evasion_mult, Categories: 16508
Tag: shipsize_crystal_ship_small_red_elite_disengage_chance_mult, Categories: 16508
Tag: shipsize_crystal_ship_small_red_elite_tracking_mult, Categories: 16508
Tag: shipsize_crystal_ship_medium_red_elite_build_speed_mult, Categories: 264192
Tag: shipsize_crystal_ship_medium_red_elite_hull_mult, Categories: 16508
Tag: shipsize_crystal_ship_medium_red_elite_hull_add, Categories: 16508
Tag: shipsize_crystal_ship_medium_red_elite_evasion_mult, Categories: 16508
Tag: shipsize_crystal_ship_medium_red_elite_disengage_chance_mult, Categories: 16508
Tag: shipsize_crystal_ship_medium_red_elite_tracking_mult, Categories: 16508
Tag: shipsize_crystal_ship_large_red_elite_build_speed_mult, Categories: 264192
Tag: shipsize_crystal_ship_large_red_elite_hull_mult, Categories: 16508
Tag: shipsize_crystal_ship_large_red_elite_hull_add, Categories: 16508
Tag: shipsize_crystal_ship_large_red_elite_evasion_mult, Categories: 16508
Tag: shipsize_crystal_ship_large_red_elite_disengage_chance_mult, Categories: 16508
Tag: shipsize_crystal_ship_large_red_elite_tracking_mult, Categories: 16508
Tag: shipsize_crystal_station_large_build_speed_mult, Categories: 264192
Tag: shipsize_crystal_station_large_hull_mult, Categories: 16508
Tag: shipsize_crystal_station_large_hull_add, Categories: 16508
Tag: shipsize_crystal_station_large_evasion_mult, Categories: 16508
Tag: shipsize_crystal_station_large_disengage_chance_mult, Categories: 16508
Tag: shipsize_crystal_station_large_tracking_mult, Categories: 16508
Tag: shipsize_space_cloud_build_speed_mult, Categories: 264192
Tag: shipsize_space_cloud_hull_mult, Categories: 16508
Tag: shipsize_space_cloud_hull_add, Categories: 16508
Tag: shipsize_space_cloud_evasion_mult, Categories: 16508
Tag: shipsize_space_cloud_disengage_chance_mult, Categories: 16508
Tag: shipsize_space_cloud_tracking_mult, Categories: 16508
Tag: shipsize_space_amoeba_build_speed_mult, Categories: 264192
Tag: shipsize_space_amoeba_hull_mult, Categories: 16508
Tag: shipsize_space_amoeba_hull_add, Categories: 16508
Tag: shipsize_space_amoeba_evasion_mult, Categories: 16508
Tag: shipsize_space_amoeba_disengage_chance_mult, Categories: 16508
Tag: shipsize_space_amoeba_tracking_mult, Categories: 16508
Tag: shipsize_space_amoeba_mother_build_speed_mult, Categories: 264192
Tag: shipsize_space_amoeba_mother_hull_mult, Categories: 16508
Tag: shipsize_space_amoeba_mother_hull_add, Categories: 16508
Tag: shipsize_space_amoeba_mother_evasion_mult, Categories: 16508
Tag: shipsize_space_amoeba_mother_disengage_chance_mult, Categories: 16508
Tag: shipsize_space_amoeba_mother_tracking_mult, Categories: 16508
Tag: shipsize_space_whale_1_build_speed_mult, Categories: 264192
Tag: shipsize_space_whale_1_hull_mult, Categories: 16508
Tag: shipsize_space_whale_1_hull_add, Categories: 16508
Tag: shipsize_space_whale_1_evasion_mult, Categories: 16508
Tag: shipsize_space_whale_1_disengage_chance_mult, Categories: 16508
Tag: shipsize_space_whale_1_tracking_mult, Categories: 16508
Tag: shipsize_space_whale_2_build_speed_mult, Categories: 264192
Tag: shipsize_space_whale_2_hull_mult, Categories: 16508
Tag: shipsize_space_whale_2_hull_add, Categories: 16508
Tag: shipsize_space_whale_2_evasion_mult, Categories: 16508
Tag: shipsize_space_whale_2_disengage_chance_mult, Categories: 16508
Tag: shipsize_space_whale_2_tracking_mult, Categories: 16508
Tag: shipsize_space_whale_3_build_speed_mult, Categories: 264192
Tag: shipsize_space_whale_3_hull_mult, Categories: 16508
Tag: shipsize_space_whale_3_hull_add, Categories: 16508
Tag: shipsize_space_whale_3_evasion_mult, Categories: 16508
Tag: shipsize_space_whale_3_disengage_chance_mult, Categories: 16508
Tag: shipsize_space_whale_3_tracking_mult, Categories: 16508
Tag: shipsize_space_whale_4_build_speed_mult, Categories: 264192
Tag: shipsize_space_whale_4_hull_mult, Categories: 16508
Tag: shipsize_space_whale_4_hull_add, Categories: 16508
Tag: shipsize_space_whale_4_evasion_mult, Categories: 16508
Tag: shipsize_space_whale_4_disengage_chance_mult, Categories: 16508
Tag: shipsize_space_whale_4_tracking_mult, Categories: 16508
Tag: shipsize_ancient_mining_drone_build_speed_mult, Categories: 264192
Tag: shipsize_ancient_mining_drone_hull_mult, Categories: 16508
Tag: shipsize_ancient_mining_drone_hull_add, Categories: 16508
Tag: shipsize_ancient_mining_drone_evasion_mult, Categories: 16508
Tag: shipsize_ancient_mining_drone_disengage_chance_mult, Categories: 16508
Tag: shipsize_ancient_mining_drone_tracking_mult, Categories: 16508
Tag: shipsize_ancient_corvette_build_speed_mult, Categories: 264192
Tag: shipsize_ancient_corvette_hull_mult, Categories: 16508
Tag: shipsize_ancient_corvette_hull_add, Categories: 16508
Tag: shipsize_ancient_corvette_evasion_mult, Categories: 16508
Tag: shipsize_ancient_corvette_disengage_chance_mult, Categories: 16508
Tag: shipsize_ancient_corvette_tracking_mult, Categories: 16508
Tag: shipsize_ancient_destroyer_build_speed_mult, Categories: 264192
Tag: shipsize_ancient_destroyer_hull_mult, Categories: 16508
Tag: shipsize_ancient_destroyer_hull_add, Categories: 16508
Tag: shipsize_ancient_destroyer_evasion_mult, Categories: 16508
Tag: shipsize_ancient_destroyer_disengage_chance_mult, Categories: 16508
Tag: shipsize_ancient_destroyer_tracking_mult, Categories: 16508
Tag: shipsize_lesser_space_cloud_build_speed_mult, Categories: 264192
Tag: shipsize_lesser_space_cloud_hull_mult, Categories: 16508
Tag: shipsize_lesser_space_cloud_hull_add, Categories: 16508
Tag: shipsize_lesser_space_cloud_evasion_mult, Categories: 16508
Tag: shipsize_lesser_space_cloud_disengage_chance_mult, Categories: 16508
Tag: shipsize_lesser_space_cloud_tracking_mult, Categories: 16508
Tag: shipsize_marauder_corvette_build_speed_mult, Categories: 264192
Tag: shipsize_marauder_corvette_hull_mult, Categories: 16508
Tag: shipsize_marauder_corvette_hull_add, Categories: 16508
Tag: shipsize_marauder_corvette_evasion_mult, Categories: 16508
Tag: shipsize_marauder_corvette_disengage_chance_mult, Categories: 16508
Tag: shipsize_marauder_corvette_tracking_mult, Categories: 16508
Tag: shipsize_marauder_destroyer_build_speed_mult, Categories: 264192
Tag: shipsize_marauder_destroyer_hull_mult, Categories: 16508
Tag: shipsize_marauder_destroyer_hull_add, Categories: 16508
Tag: shipsize_marauder_destroyer_evasion_mult, Categories: 16508
Tag: shipsize_marauder_destroyer_disengage_chance_mult, Categories: 16508
Tag: shipsize_marauder_destroyer_tracking_mult, Categories: 16508
Tag: shipsize_marauder_cruiser_build_speed_mult, Categories: 264192
Tag: shipsize_marauder_cruiser_hull_mult, Categories: 16508
Tag: shipsize_marauder_cruiser_hull_add, Categories: 16508
Tag: shipsize_marauder_cruiser_evasion_mult, Categories: 16508
Tag: shipsize_marauder_cruiser_disengage_chance_mult, Categories: 16508
Tag: shipsize_marauder_cruiser_tracking_mult, Categories: 16508
Tag: shipsize_marauder_galleon_build_speed_mult, Categories: 264192
Tag: shipsize_marauder_galleon_hull_mult, Categories: 16508
Tag: shipsize_marauder_galleon_hull_add, Categories: 16508
Tag: shipsize_marauder_galleon_evasion_mult, Categories: 16508
Tag: shipsize_marauder_galleon_disengage_chance_mult, Categories: 16508
Tag: shipsize_marauder_galleon_tracking_mult, Categories: 16508
Tag: shipsize_marauder_station_build_speed_mult, Categories: 264192
Tag: shipsize_marauder_station_hull_mult, Categories: 16508
Tag: shipsize_marauder_station_hull_add, Categories: 16508
Tag: shipsize_marauder_station_evasion_mult, Categories: 16508
Tag: shipsize_marauder_station_disengage_chance_mult, Categories: 16508
Tag: shipsize_marauder_station_tracking_mult, Categories: 16508
Tag: shipsize_marauder_void_dwelling_build_speed_mult, Categories: 264192
Tag: shipsize_marauder_void_dwelling_hull_mult, Categories: 16508
Tag: shipsize_marauder_void_dwelling_hull_add, Categories: 16508
Tag: shipsize_marauder_void_dwelling_evasion_mult, Categories: 16508
Tag: shipsize_marauder_void_dwelling_disengage_chance_mult, Categories: 16508
Tag: shipsize_marauder_void_dwelling_tracking_mult, Categories: 16508
Tag: shipsize_pirate_corvette_build_speed_mult, Categories: 264192
Tag: shipsize_pirate_corvette_hull_mult, Categories: 16508
Tag: shipsize_pirate_corvette_hull_add, Categories: 16508
Tag: shipsize_pirate_corvette_evasion_mult, Categories: 16508
Tag: shipsize_pirate_corvette_disengage_chance_mult, Categories: 16508
Tag: shipsize_pirate_corvette_tracking_mult, Categories: 16508
Tag: shipsize_pirate_destroyer_build_speed_mult, Categories: 264192
Tag: shipsize_pirate_destroyer_hull_mult, Categories: 16508
Tag: shipsize_pirate_destroyer_hull_add, Categories: 16508
Tag: shipsize_pirate_destroyer_evasion_mult, Categories: 16508
Tag: shipsize_pirate_destroyer_disengage_chance_mult, Categories: 16508
Tag: shipsize_pirate_destroyer_tracking_mult, Categories: 16508
Tag: shipsize_pirate_cruiser_build_speed_mult, Categories: 264192
Tag: shipsize_pirate_cruiser_hull_mult, Categories: 16508
Tag: shipsize_pirate_cruiser_hull_add, Categories: 16508
Tag: shipsize_pirate_cruiser_evasion_mult, Categories: 16508
Tag: shipsize_pirate_cruiser_disengage_chance_mult, Categories: 16508
Tag: shipsize_pirate_cruiser_tracking_mult, Categories: 16508
Tag: shipsize_pirate_station_build_speed_mult, Categories: 264192
Tag: shipsize_pirate_station_hull_mult, Categories: 16508
Tag: shipsize_pirate_station_hull_add, Categories: 16508
Tag: shipsize_pirate_station_evasion_mult, Categories: 16508
Tag: shipsize_pirate_station_disengage_chance_mult, Categories: 16508
Tag: shipsize_pirate_station_tracking_mult, Categories: 16508
Tag: shipsize_bemat_corvette_build_speed_mult, Categories: 264192
Tag: shipsize_bemat_corvette_hull_mult, Categories: 16508
Tag: shipsize_bemat_corvette_hull_add, Categories: 16508
Tag: shipsize_bemat_corvette_evasion_mult, Categories: 16508
Tag: shipsize_bemat_corvette_disengage_chance_mult, Categories: 16508
Tag: shipsize_bemat_corvette_tracking_mult, Categories: 16508
Tag: shipsize_bemat_destroyer_build_speed_mult, Categories: 264192
Tag: shipsize_bemat_destroyer_hull_mult, Categories: 16508
Tag: shipsize_bemat_destroyer_hull_add, Categories: 16508
Tag: shipsize_bemat_destroyer_evasion_mult, Categories: 16508
Tag: shipsize_bemat_destroyer_disengage_chance_mult, Categories: 16508
Tag: shipsize_bemat_destroyer_tracking_mult, Categories: 16508
Tag: shipsize_bemat_cruiser_build_speed_mult, Categories: 264192
Tag: shipsize_bemat_cruiser_hull_mult, Categories: 16508
Tag: shipsize_bemat_cruiser_hull_add, Categories: 16508
Tag: shipsize_bemat_cruiser_evasion_mult, Categories: 16508
Tag: shipsize_bemat_cruiser_disengage_chance_mult, Categories: 16508
Tag: shipsize_bemat_cruiser_tracking_mult, Categories: 16508
Tag: shipsize_large_ship_ai_build_speed_mult, Categories: 264192
Tag: shipsize_large_ship_ai_hull_mult, Categories: 16508
Tag: shipsize_large_ship_ai_hull_add, Categories: 16508
Tag: shipsize_large_ship_ai_evasion_mult, Categories: 16508
Tag: shipsize_large_ship_ai_disengage_chance_mult, Categories: 16508
Tag: shipsize_large_ship_ai_tracking_mult, Categories: 16508
Tag: shipsize_small_ship_ai_build_speed_mult, Categories: 264192
Tag: shipsize_small_ship_ai_hull_mult, Categories: 16508
Tag: shipsize_small_ship_ai_hull_add, Categories: 16508
Tag: shipsize_small_ship_ai_evasion_mult, Categories: 16508
Tag: shipsize_small_ship_ai_disengage_chance_mult, Categories: 16508
Tag: shipsize_small_ship_ai_tracking_mult, Categories: 16508
Tag: shipsize_military_station_large_ai_build_speed_mult, Categories: 264192
Tag: shipsize_military_station_large_ai_hull_mult, Categories: 16508
Tag: shipsize_military_station_large_ai_hull_add, Categories: 16508
Tag: shipsize_military_station_large_ai_evasion_mult, Categories: 16508
Tag: shipsize_military_station_large_ai_disengage_chance_mult, Categories: 16508
Tag: shipsize_military_station_large_ai_tracking_mult, Categories: 16508
Tag: shipsize_military_station_small_ai_build_speed_mult, Categories: 264192
Tag: shipsize_military_station_small_ai_hull_mult, Categories: 16508
Tag: shipsize_military_station_small_ai_hull_add, Categories: 16508
Tag: shipsize_military_station_small_ai_evasion_mult, Categories: 16508
Tag: shipsize_military_station_small_ai_disengage_chance_mult, Categories: 16508
Tag: shipsize_military_station_small_ai_tracking_mult, Categories: 16508
Tag: shipsize_core_ai_build_speed_mult, Categories: 264192
Tag: shipsize_core_ai_hull_mult, Categories: 16508
Tag: shipsize_core_ai_hull_add, Categories: 16508
Tag: shipsize_core_ai_evasion_mult, Categories: 16508
Tag: shipsize_core_ai_disengage_chance_mult, Categories: 16508
Tag: shipsize_core_ai_tracking_mult, Categories: 16508
Tag: shipsize_final_core_ai_build_speed_mult, Categories: 264192
Tag: shipsize_final_core_ai_hull_mult, Categories: 16508
Tag: shipsize_final_core_ai_hull_add, Categories: 16508
Tag: shipsize_final_core_ai_evasion_mult, Categories: 16508
Tag: shipsize_final_core_ai_disengage_chance_mult, Categories: 16508
Tag: shipsize_final_core_ai_tracking_mult, Categories: 16508
Tag: shipsize_construction_ship_ai_build_speed_mult, Categories: 264192
Tag: shipsize_construction_ship_ai_hull_mult, Categories: 16508
Tag: shipsize_construction_ship_ai_hull_add, Categories: 16508
Tag: shipsize_construction_ship_ai_evasion_mult, Categories: 16508
Tag: shipsize_construction_ship_ai_disengage_chance_mult, Categories: 16508
Tag: shipsize_construction_ship_ai_tracking_mult, Categories: 16508
Tag: shipsize_colony_ship_ai_build_speed_mult, Categories: 264192
Tag: shipsize_colony_ship_ai_hull_mult, Categories: 16508
Tag: shipsize_colony_ship_ai_hull_add, Categories: 16508
Tag: shipsize_colony_ship_ai_evasion_mult, Categories: 16508
Tag: shipsize_colony_ship_ai_disengage_chance_mult, Categories: 16508
Tag: shipsize_colony_ship_ai_tracking_mult, Categories: 16508
Tag: shipsize_transport_ship_ai_build_speed_mult, Categories: 264192
Tag: shipsize_transport_ship_ai_hull_mult, Categories: 16508
Tag: shipsize_transport_ship_ai_hull_add, Categories: 16508
Tag: shipsize_transport_ship_ai_evasion_mult, Categories: 16508
Tag: shipsize_transport_ship_ai_disengage_chance_mult, Categories: 16508
Tag: shipsize_transport_ship_ai_tracking_mult, Categories: 16508
Tag: shipsize_blue_core_ai_build_speed_mult, Categories: 264192
Tag: shipsize_blue_core_ai_hull_mult, Categories: 16508
Tag: shipsize_blue_core_ai_hull_add, Categories: 16508
Tag: shipsize_blue_core_ai_evasion_mult, Categories: 16508
Tag: shipsize_blue_core_ai_disengage_chance_mult, Categories: 16508
Tag: shipsize_blue_core_ai_tracking_mult, Categories: 16508
Tag: shipsize_blue_military_station_large_ai_build_speed_mult, Categories: 264192
Tag: shipsize_blue_military_station_large_ai_hull_mult, Categories: 16508
Tag: shipsize_blue_military_station_large_ai_hull_add, Categories: 16508
Tag: shipsize_blue_military_station_large_ai_evasion_mult, Categories: 16508
Tag: shipsize_blue_military_station_large_ai_disengage_chance_mult, Categories: 16508
Tag: shipsize_blue_military_station_large_ai_tracking_mult, Categories: 16508
Tag: shipsize_blue_military_station_small_ai_build_speed_mult, Categories: 264192
Tag: shipsize_blue_military_station_small_ai_hull_mult, Categories: 16508
Tag: shipsize_blue_military_station_small_ai_hull_add, Categories: 16508
Tag: shipsize_blue_military_station_small_ai_evasion_mult, Categories: 16508
Tag: shipsize_blue_military_station_small_ai_disengage_chance_mult, Categories: 16508
Tag: shipsize_blue_military_station_small_ai_tracking_mult, Categories: 16508
Tag: shipsize_blue_transport_ship_ai_build_speed_mult, Categories: 264192
Tag: shipsize_blue_transport_ship_ai_hull_mult, Categories: 16508
Tag: shipsize_blue_transport_ship_ai_hull_add, Categories: 16508
Tag: shipsize_blue_transport_ship_ai_evasion_mult, Categories: 16508
Tag: shipsize_blue_transport_ship_ai_disengage_chance_mult, Categories: 16508
Tag: shipsize_blue_transport_ship_ai_tracking_mult, Categories: 16508
Tag: shipsize_space_dragon_red_build_speed_mult, Categories: 264192
Tag: shipsize_space_dragon_red_hull_mult, Categories: 16508
Tag: shipsize_space_dragon_red_hull_add, Categories: 16508
Tag: shipsize_space_dragon_red_evasion_mult, Categories: 16508
Tag: shipsize_space_dragon_red_disengage_chance_mult, Categories: 16508
Tag: shipsize_space_dragon_red_tracking_mult, Categories: 16508
Tag: shipsize_enclave_station_build_speed_mult, Categories: 264192
Tag: shipsize_enclave_station_hull_mult, Categories: 16508
Tag: shipsize_enclave_station_hull_add, Categories: 16508
Tag: shipsize_enclave_station_evasion_mult, Categories: 16508
Tag: shipsize_enclave_station_disengage_chance_mult, Categories: 16508
Tag: shipsize_enclave_station_tracking_mult, Categories: 16508
Tag: shipsize_stellarite_build_speed_mult, Categories: 264192
Tag: shipsize_stellarite_hull_mult, Categories: 16508
Tag: shipsize_stellarite_hull_add, Categories: 16508
Tag: shipsize_stellarite_evasion_mult, Categories: 16508
Tag: shipsize_stellarite_disengage_chance_mult, Categories: 16508
Tag: shipsize_stellarite_tracking_mult, Categories: 16508
Tag: shipsize_sphere_build_speed_mult, Categories: 264192
Tag: shipsize_sphere_hull_mult, Categories: 16508
Tag: shipsize_sphere_hull_add, Categories: 16508
Tag: shipsize_sphere_evasion_mult, Categories: 16508
Tag: shipsize_sphere_disengage_chance_mult, Categories: 16508
Tag: shipsize_sphere_tracking_mult, Categories: 16508
Tag: shipsize_galleon_build_speed_mult, Categories: 264192
Tag: shipsize_galleon_hull_mult, Categories: 16508
Tag: shipsize_galleon_hull_add, Categories: 16508
Tag: shipsize_galleon_evasion_mult, Categories: 16508
Tag: shipsize_galleon_disengage_chance_mult, Categories: 16508
Tag: shipsize_galleon_tracking_mult, Categories: 16508
Tag: shipsize_station_xl_build_speed_mult, Categories: 264192
Tag: shipsize_station_xl_hull_mult, Categories: 16508
Tag: shipsize_station_xl_hull_add, Categories: 16508
Tag: shipsize_station_xl_evasion_mult, Categories: 16508
Tag: shipsize_station_xl_disengage_chance_mult, Categories: 16508
Tag: shipsize_station_xl_tracking_mult, Categories: 16508
Tag: shipsize_station_l_build_speed_mult, Categories: 264192
Tag: shipsize_station_l_hull_mult, Categories: 16508
Tag: shipsize_station_l_hull_add, Categories: 16508
Tag: shipsize_station_l_evasion_mult, Categories: 16508
Tag: shipsize_station_l_disengage_chance_mult, Categories: 16508
Tag: shipsize_station_l_tracking_mult, Categories: 16508
Tag: shipsize_station_m_build_speed_mult, Categories: 264192
Tag: shipsize_station_m_hull_mult, Categories: 16508
Tag: shipsize_station_m_hull_add, Categories: 16508
Tag: shipsize_station_m_evasion_mult, Categories: 16508
Tag: shipsize_station_m_disengage_chance_mult, Categories: 16508
Tag: shipsize_station_m_tracking_mult, Categories: 16508
Tag: shipsize_station_s_build_speed_mult, Categories: 264192
Tag: shipsize_station_s_hull_mult, Categories: 16508
Tag: shipsize_station_s_hull_add, Categories: 16508
Tag: shipsize_station_s_evasion_mult, Categories: 16508
Tag: shipsize_station_s_disengage_chance_mult, Categories: 16508
Tag: shipsize_station_s_tracking_mult, Categories: 16508
Tag: shipsize_station_xs_build_speed_mult, Categories: 264192
Tag: shipsize_station_xs_hull_mult, Categories: 16508
Tag: shipsize_station_xs_hull_add, Categories: 16508
Tag: shipsize_station_xs_evasion_mult, Categories: 16508
Tag: shipsize_station_xs_disengage_chance_mult, Categories: 16508
Tag: shipsize_station_xs_tracking_mult, Categories: 16508
Tag: shipsize_dimensional_horror_build_speed_mult, Categories: 264192
Tag: shipsize_dimensional_horror_hull_mult, Categories: 16508
Tag: shipsize_dimensional_horror_hull_add, Categories: 16508
Tag: shipsize_dimensional_horror_evasion_mult, Categories: 16508
Tag: shipsize_dimensional_horror_disengage_chance_mult, Categories: 16508
Tag: shipsize_dimensional_horror_tracking_mult, Categories: 16508
Tag: shipsize_npc_warship_01_build_speed_mult, Categories: 264192
Tag: shipsize_npc_warship_01_hull_mult, Categories: 16508
Tag: shipsize_npc_warship_01_hull_add, Categories: 16508
Tag: shipsize_npc_warship_01_evasion_mult, Categories: 16508
Tag: shipsize_npc_warship_01_disengage_chance_mult, Categories: 16508
Tag: shipsize_npc_warship_01_tracking_mult, Categories: 16508
Tag: shipsize_homebase_build_speed_mult, Categories: 264192
Tag: shipsize_homebase_hull_mult, Categories: 16508
Tag: shipsize_homebase_hull_add, Categories: 16508
Tag: shipsize_homebase_evasion_mult, Categories: 16508
Tag: shipsize_homebase_disengage_chance_mult, Categories: 16508
Tag: shipsize_homebase_tracking_mult, Categories: 16508
Tag: shipsize_hive_asteroid_build_speed_mult, Categories: 264192
Tag: shipsize_hive_asteroid_hull_mult, Categories: 16508
Tag: shipsize_hive_asteroid_hull_add, Categories: 16508
Tag: shipsize_hive_asteroid_evasion_mult, Categories: 16508
Tag: shipsize_hive_asteroid_disengage_chance_mult, Categories: 16508
Tag: shipsize_hive_asteroid_tracking_mult, Categories: 16508
Tag: shipsize_wraith_01_blue_build_speed_mult, Categories: 264192
Tag: shipsize_wraith_01_blue_hull_mult, Categories: 16508
Tag: shipsize_wraith_01_blue_hull_add, Categories: 16508
Tag: shipsize_wraith_01_blue_evasion_mult, Categories: 16508
Tag: shipsize_wraith_01_blue_disengage_chance_mult, Categories: 16508
Tag: shipsize_wraith_01_blue_tracking_mult, Categories: 16508
Tag: shipsize_wraith_01_red_build_speed_mult, Categories: 264192
Tag: shipsize_wraith_01_red_hull_mult, Categories: 16508
Tag: shipsize_wraith_01_red_hull_add, Categories: 16508
Tag: shipsize_wraith_01_red_evasion_mult, Categories: 16508
Tag: shipsize_wraith_01_red_disengage_chance_mult, Categories: 16508
Tag: shipsize_wraith_01_red_tracking_mult, Categories: 16508
Tag: shipsize_wraith_01_yellow_build_speed_mult, Categories: 264192
Tag: shipsize_wraith_01_yellow_hull_mult, Categories: 16508
Tag: shipsize_wraith_01_yellow_hull_add, Categories: 16508
Tag: shipsize_wraith_01_yellow_evasion_mult, Categories: 16508
Tag: shipsize_wraith_01_yellow_disengage_chance_mult, Categories: 16508
Tag: shipsize_wraith_01_yellow_tracking_mult, Categories: 16508
Tag: shipsize_space_dragon_baby_build_speed_mult, Categories: 264192
Tag: shipsize_space_dragon_baby_hull_mult, Categories: 16508
Tag: shipsize_space_dragon_baby_hull_add, Categories: 16508
Tag: shipsize_space_dragon_baby_evasion_mult, Categories: 16508
Tag: shipsize_space_dragon_baby_disengage_chance_mult, Categories: 16508
Tag: shipsize_space_dragon_baby_tracking_mult, Categories: 16508
Tag: shipsize_space_dragon_blue_build_speed_mult, Categories: 264192
Tag: shipsize_space_dragon_blue_hull_mult, Categories: 16508
Tag: shipsize_space_dragon_blue_hull_add, Categories: 16508
Tag: shipsize_space_dragon_blue_evasion_mult, Categories: 16508
Tag: shipsize_space_dragon_blue_disengage_chance_mult, Categories: 16508
Tag: shipsize_space_dragon_blue_tracking_mult, Categories: 16508
Tag: shipsize_psionic_avatar_build_speed_mult, Categories: 264192
Tag: shipsize_psionic_avatar_hull_mult, Categories: 16508
Tag: shipsize_psionic_avatar_hull_add, Categories: 16508
Tag: shipsize_psionic_avatar_evasion_mult, Categories: 16508
Tag: shipsize_psionic_avatar_disengage_chance_mult, Categories: 16508
Tag: shipsize_psionic_avatar_tracking_mult, Categories: 16508
Tag: shipsize_corrupted_avatar_build_speed_mult, Categories: 264192
Tag: shipsize_corrupted_avatar_hull_mult, Categories: 16508
Tag: shipsize_corrupted_avatar_hull_add, Categories: 16508
Tag: shipsize_corrupted_avatar_evasion_mult, Categories: 16508
Tag: shipsize_corrupted_avatar_disengage_chance_mult, Categories: 16508
Tag: shipsize_corrupted_avatar_tracking_mult, Categories: 16508
Tag: shipsize_shroud_manifestation_build_speed_mult, Categories: 264192
Tag: shipsize_shroud_manifestation_hull_mult, Categories: 16508
Tag: shipsize_shroud_manifestation_hull_add, Categories: 16508
Tag: shipsize_shroud_manifestation_evasion_mult, Categories: 16508
Tag: shipsize_shroud_manifestation_disengage_chance_mult, Categories: 16508
Tag: shipsize_shroud_manifestation_tracking_mult, Categories: 16508
Tag: shipsize_warped_consciousness_build_speed_mult, Categories: 264192
Tag: shipsize_warped_consciousness_hull_mult, Categories: 16508
Tag: shipsize_warped_consciousness_hull_add, Categories: 16508
Tag: shipsize_warped_consciousness_evasion_mult, Categories: 16508
Tag: shipsize_warped_consciousness_disengage_chance_mult, Categories: 16508
Tag: shipsize_warped_consciousness_tracking_mult, Categories: 16508
Tag: shipsize_leviathan_01_scavenger_bot_build_speed_mult, Categories: 264192
Tag: shipsize_leviathan_01_scavenger_bot_hull_mult, Categories: 16508
Tag: shipsize_leviathan_01_scavenger_bot_hull_add, Categories: 16508
Tag: shipsize_leviathan_01_scavenger_bot_evasion_mult, Categories: 16508
Tag: shipsize_leviathan_01_scavenger_bot_disengage_chance_mult, Categories: 16508
Tag: shipsize_leviathan_01_scavenger_bot_tracking_mult, Categories: 16508
Tag: shipsize_leviathan_01_elder_tiyanki_build_speed_mult, Categories: 264192
Tag: shipsize_leviathan_01_elder_tiyanki_hull_mult, Categories: 16508
Tag: shipsize_leviathan_01_elder_tiyanki_hull_add, Categories: 16508
Tag: shipsize_leviathan_01_elder_tiyanki_evasion_mult, Categories: 16508
Tag: shipsize_leviathan_01_elder_tiyanki_disengage_chance_mult, Categories: 16508
Tag: shipsize_leviathan_01_elder_tiyanki_tracking_mult, Categories: 16508
Tag: shipsize_leviathan_01_voidspawn_build_speed_mult, Categories: 264192
Tag: shipsize_leviathan_01_voidspawn_hull_mult, Categories: 16508
Tag: shipsize_leviathan_01_voidspawn_hull_add, Categories: 16508
Tag: shipsize_leviathan_01_voidspawn_evasion_mult, Categories: 16508
Tag: shipsize_leviathan_01_voidspawn_disengage_chance_mult, Categories: 16508
Tag: shipsize_leviathan_01_voidspawn_tracking_mult, Categories: 16508
Tag: shipsize_enigmatic_cache_build_speed_mult, Categories: 264192
Tag: shipsize_enigmatic_cache_hull_mult, Categories: 16508
Tag: shipsize_enigmatic_cache_hull_add, Categories: 16508
Tag: shipsize_enigmatic_cache_evasion_mult, Categories: 16508
Tag: shipsize_enigmatic_cache_disengage_chance_mult, Categories: 16508
Tag: shipsize_enigmatic_cache_tracking_mult, Categories: 16508
Tag: shipsize_nanite_space_dragon_baby_build_speed_mult, Categories: 264192
Tag: shipsize_nanite_space_dragon_baby_hull_mult, Categories: 16508
Tag: shipsize_nanite_space_dragon_baby_hull_add, Categories: 16508
Tag: shipsize_nanite_space_dragon_baby_evasion_mult, Categories: 16508
Tag: shipsize_nanite_space_dragon_baby_disengage_chance_mult, Categories: 16508
Tag: shipsize_nanite_space_dragon_baby_tracking_mult, Categories: 16508
Tag: shipsize_space_amoeba_centenarian_build_speed_mult, Categories: 264192
Tag: shipsize_space_amoeba_centenarian_hull_mult, Categories: 16508
Tag: shipsize_space_amoeba_centenarian_hull_add, Categories: 16508
Tag: shipsize_space_amoeba_centenarian_evasion_mult, Categories: 16508
Tag: shipsize_space_amoeba_centenarian_disengage_chance_mult, Categories: 16508
Tag: shipsize_space_amoeba_centenarian_tracking_mult, Categories: 16508
Tag: shipsize_graygoo_mothership_build_speed_mult, Categories: 264192
Tag: shipsize_graygoo_mothership_hull_mult, Categories: 16508
Tag: shipsize_graygoo_mothership_hull_add, Categories: 16508
Tag: shipsize_graygoo_mothership_evasion_mult, Categories: 16508
Tag: shipsize_graygoo_mothership_disengage_chance_mult, Categories: 16508
Tag: shipsize_graygoo_mothership_tracking_mult, Categories: 16508
Tag: shipsize_graygoo_interdictor_build_speed_mult, Categories: 264192
Tag: shipsize_graygoo_interdictor_hull_mult, Categories: 16508
Tag: shipsize_graygoo_interdictor_hull_add, Categories: 16508
Tag: shipsize_graygoo_interdictor_evasion_mult, Categories: 16508
